case_id,checkpoint_id,step_position,trial_id,perturbation_id,verifier_pass,verifier_rule_triggered,verifier_error_code,gate_pass,unverifiable_flag
dtest_case_0337,chk_00770,t0,trial_01093,perturb_05,True,rule_hc3,,True,True
dtest_case_0107,chk_00652,t0,trial_01094,perturb_08,False,rule_hc1,ERR_CONSTRAINT,False,False
dtest_case_0094,chk_00965,t0,trial_01095,perturb_05,True,none,,True,True
dtest_case_0215,chk_00936,t0,trial_01096,perturb_02,True,rule_hc3,,True,False
dtest_case_0227,chk_00026,t0,trial_01097,perturb_06,True,rule_hc3,,True,True
dtest_case_0295,chk_00698,t0,trial_01098,perturb_04,False,rule_hc1,ERR_FORMAT,False,False
dtest_case_0310,chk_00890,t0,trial_01099,perturb_05,True,rule_hc3,,True,False
dtest_case_0132,chk_00095,t0,trial_01100,perturb_01,True,rule_typecheck,,True,False
dtest_case_0237,chk_00382,t1,trial_01101,perturb_05,True,rule_hc2,,False,False
dtest_case_0105,chk_00086,t0,trial_01102,perturb_02,True,rule_hc3,,True,False
dtest_case_0353,chk_00631,t1,trial_01103,perturb_01,True,rule_typecheck,,True,False
dtest_case_0033,chk_00643,t1,trial_01104,perturb_08,True,rule_hc2,,False,False
dtest_case_0110,chk_00080,t0,trial_01105,perturb_05,True,rule_hc1,,True,True
dtest_case_0225,chk_00075,t2,trial_01106,perturb_06,True,rule_consistency,,False,False
dtest_case_0218,chk_00142,t1,trial_01107,perturb_03,True,rule_consistency,,False,False
dtest_case_0367,chk_00181,t2,trial_01108,perturb_08,False,rule_hc3,ERR_CONSTRAINT,False,True
dtest_case_0363,chk_00035,t2,trial_01109,perturb_05,True,rule_hc3,,True,False
dtest_case_0238,chk_00748,t0,trial_01110,perturb_06,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0341,chk_00433,t0,trial_01111,perturb_02,True,rule_hc2,,True,False
dtest_case_0227,chk_00244,t2,trial_01112,perturb_09,False,rule_consistency,ERR_CONSTRAINT,False,False
dtest_case_0004,chk_00107,t0,trial_01113,perturb_06,True,rule_hc3,,True,False
dtest_case_0226,chk_00989,t2,trial_01114,perturb_03,True,rule_typecheck,,True,False
dtest_case_0199,chk_00085,t1,trial_01115,perturb_01,True,rule_hc1,,True,False
dtest_case_0167,chk_00476,t1,trial_01116,perturb_09,False,rule_consistency,ERR_SCHEMA,False,False
dtest_case_0282,chk_00649,t1,trial_01117,perturb_00,False,rule_hc1,ERR_FORMAT,False,True
dtest_case_0288,chk_00448,t0,trial_01118,perturb_01,False,rule_hc3,ERR_CONSTRAINT,False,False
dtest_case_0090,chk_00083,t0,trial_01119,perturb_06,False,rule_typecheck,ERR_SCHEMA,False,False
dtest_case_0019,chk_00810,t0,trial_01120,perturb_04,True,rule_consistency,,True,False
dtest_case_0244,chk_00938,t2,trial_01121,perturb_00,False,rule_typecheck,ERR_FORMAT,False,True
dtest_case_0213,chk_00065,t0,trial_01122,perturb_01,False,rule_hc1,ERR_TYPE,False,False
dtest_case_0169,chk_00976,t0,trial_01123,perturb_02,True,rule_hc3,,True,False
dtest_case_0233,chk_00998,t2,trial_01124,perturb_01,False,rule_hc3,ERR_FORMAT,False,False
dtest_case_0099,chk_00293,t0,trial_01125,perturb_02,False,rule_hc1,ERR_CONSTRAINT,False,False
dtest_case_0208,chk_00829,t1,trial_01126,perturb_09,False,rule_hc1,ERR_FORMAT,False,False
dtest_case_0001,chk_00214,t0,trial_01127,perturb_00,False,rule_hc2,ERR_SCHEMA,False,False
dtest_case_0031,chk_00118,t0,trial_01128,perturb_03,True,rule_hc3,,True,False
dtest_case_0199,chk_00013,t1,trial_01129,perturb_07,True,rule_hc3,,True,False
dtest_case_0118,chk_00808,t2,trial_01130,perturb_00,True,rule_hc2,,True,False
dtest_case_0140,chk_00614,t0,trial_01131,perturb_08,True,rule_typecheck,,True,True
dtest_case_0004,chk_00105,t0,trial_01132,perturb_07,True,rule_hc1,,True,True
dtest_case_0035,chk_00792,t1,trial_01133,perturb_00,True,rule_typecheck,,True,False
dtest_case_0290,chk_00085,t1,trial_01134,perturb_08,True,rule_hc1,,True,False
dtest_case_0178,chk_00742,t1,trial_01135,perturb_08,True,rule_hc2,,True,False
dtest_case_0060,chk_00901,t2,trial_01136,perturb_06,False,rule_hc2,ERR_SCHEMA,False,False
dtest_case_0032,chk_00303,t0,trial_01137,perturb_08,True,rule_hc3,,True,False
dtest_case_0322,chk_00653,t1,trial_01138,perturb_01,True,rule_hc1,,True,False
dtest_case_0301,chk_00884,t0,trial_01139,perturb_05,False,rule_hc3,ERR_TYPE,False,False
dtest_case_0349,chk_00881,t2,trial_01140,perturb_09,False,rule_typecheck,ERR_CONSTRAINT,False,False
dtest_case_0226,chk_00318,t0,trial_01141,perturb_07,False,rule_hc3,ERR_SCHEMA,False,False
dtest_case_0199,chk_00178,t0,trial_01142,perturb_07,True,none,,True,False
dtest_case_0360,chk_00499,t1,trial_01143,perturb_05,False,rule_hc1,ERR_CONSTRAINT,False,False
dtest_case_0021,chk_00608,t2,trial_01144,perturb_01,True,none,,True,False
dtest_case_0173,chk_00948,t1,trial_01145,perturb_02,True,none,,True,False
dtest_case_0213,chk_00493,t1,trial_01146,perturb_07,False,rule_hc3,ERR_CONSTRAINT,False,True
dtest_case_0173,chk_00846,t1,trial_01147,perturb_08,True,rule_hc1,,True,False
dtest_case_0248,chk_00468,t1,trial_01148,perturb_09,False,none,ERR_CONSTRAINT,False,False
dtest_case_0282,chk_00781,t2,trial_01149,perturb_06,True,rule_consistency,,True,False
dtest_case_0080,chk_00225,t1,trial_01150,perturb_01,True,rule_consistency,,True,True
dtest_case_0059,chk_00794,t1,trial_01151,perturb_00,False,none,ERR_FORMAT,False,False
dtest_case_0360,chk_00748,t2,trial_01152,perturb_06,True,rule_consistency,,True,False
dtest_case_0177,chk_00802,t1,trial_01153,perturb_08,True,rule_hc3,,False,False
dtest_case_0096,chk_00762,t2,trial_01154,perturb_09,True,rule_hc3,,True,False
dtest_case_0109,chk_00000,t0,trial_01155,perturb_03,True,rule_hc2,,False,False
dtest_case_0082,chk_00367,t0,trial_01156,perturb_01,False,rule_hc2,ERR_FORMAT,False,False
dtest_case_0315,chk_00005,t2,trial_01157,perturb_04,True,rule_hc1,,True,False
dtest_case_0286,chk_00000,t1,trial_01158,perturb_03,True,rule_consistency,,True,False
dtest_case_0078,chk_00175,t2,trial_01159,perturb_07,True,none,,True,False
dtest_case_0349,chk_00003,t1,trial_01160,perturb_07,False,rule_typecheck,ERR_TYPE,False,False
dtest_case_0240,chk_00130,t0,trial_01161,perturb_08,False,rule_hc3,ERR_SCHEMA,False,False
dtest_case_0011,chk_00825,t1,trial_01162,perturb_00,True,rule_hc1,,True,False
dtest_case_0248,chk_00728,t0,trial_01163,perturb_03,True,rule_consistency,,True,False
dtest_case_0166,chk_00166,t2,trial_01164,perturb_06,True,rule_hc2,,True,False
dtest_case_0172,chk_00659,t0,trial_01165,perturb_00,True,rule_typecheck,,True,False
dtest_case_0122,chk_00523,t1,trial_01166,perturb_08,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0130,chk_00043,t0,trial_01167,perturb_07,False,rule_typecheck,ERR_SCHEMA,False,False
dtest_case_0218,chk_00488,t0,trial_01168,perturb_00,True,none,,True,False
dtest_case_0317,chk_00714,t1,trial_01169,perturb_04,False,rule_typecheck,ERR_CONSTRAINT,False,False
dtest_case_0102,chk_00295,t0,trial_01170,perturb_01,True,rule_consistency,,True,False
dtest_case_0190,chk_00247,t2,trial_01171,perturb_07,False,rule_hc2,ERR_SCHEMA,False,False
dtest_case_0069,chk_00442,t0,trial_01172,perturb_06,True,rule_hc2,,True,False
dtest_case_0132,chk_00234,t2,trial_01173,perturb_08,False,rule_hc1,ERR_CONSTRAINT,False,False
dtest_case_0218,chk_00697,t2,trial_01174,perturb_08,False,rule_consistency,ERR_TYPE,False,True
dtest_case_0292,chk_00375,t2,trial_01175,perturb_01,True,rule_hc1,,True,False
dtest_case_0227,chk_00165,t1,trial_01176,perturb_02,True,none,,False,False
dtest_case_0008,chk_00869,t2,trial_01177,perturb_00,False,rule_consistency,ERR_FORMAT,False,True
dtest_case_0103,chk_00662,t0,trial_01178,perturb_03,False,rule_hc1,ERR_TYPE,False,False
dtest_case_0280,chk_00287,t0,trial_01179,perturb_03,True,rule_typecheck,,False,False
dtest_case_0227,chk_00839,t2,trial_01180,perturb_02,True,none,,True,False
dtest_case_0354,chk_00913,t0,trial_01181,perturb_04,False,rule_consistency,ERR_CONSTRAINT,False,False
dtest_case_0023,chk_00240,t1,trial_01182,perturb_09,True,none,,True,False
dtest_case_0186,chk_00142,t0,trial_01183,perturb_02,False,rule_hc2,ERR_TYPE,False,False
dtest_case_0168,chk_00507,t0,trial_01184,perturb_00,True,rule_hc2,,True,False
dtest_case_0190,chk_00369,t1,trial_01185,perturb_07,True,rule_consistency,,True,False
dtest_case_0343,chk_00377,t2,trial_01186,perturb_07,True,rule_hc1,,True,False
dtest_case_0326,chk_00744,t0,trial_01187,perturb_01,True,none,,True,False
dtest_case_0060,chk_00292,t2,trial_01188,perturb_04,False,rule_hc2,ERR_SCHEMA,False,False
dtest_case_0140,chk_00738,t1,trial_01189,perturb_06,True,rule_hc3,,True,True
dtest_case_0142,chk_00183,t1,trial_01190,perturb_03,False,rule_typecheck,ERR_SCHEMA,False,False
dtest_case_0222,chk_00080,t2,trial_01191,perturb_00,True,rule_consistency,,False,False
dtest_case_0185,chk_00386,t2,trial_01192,perturb_05,False,rule_typecheck,ERR_SCHEMA,False,False
dtest_case_0233,chk_00888,t1,trial_01193,perturb_07,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0284,chk_00233,t1,trial_01194,perturb_02,True,rule_typecheck,,True,False
dtest_case_0174,chk_00592,t1,trial_01195,perturb_02,False,rule_hc2,ERR_SCHEMA,False,False
dtest_case_0225,chk_00192,t1,trial_01196,perturb_07,False,none,ERR_FORMAT,False,True
dtest_case_0111,chk_00479,t2,trial_01197,perturb_09,True,rule_consistency,,True,False
dtest_case_0054,chk_00114,t0,trial_01198,perturb_04,False,rule_hc3,ERR_SCHEMA,False,False
dtest_case_0146,chk_00410,t2,trial_01199,perturb_01,False,rule_hc1,ERR_TYPE,False,False
dtest_case_0010,chk_00238,t2,trial_01200,perturb_06,True,rule_hc3,,True,False
dtest_case_0233,chk_00964,t0,trial_01201,perturb_01,False,rule_hc1,ERR_FORMAT,False,False
dtest_case_0073,chk_00401,t1,trial_01202,perturb_09,False,rule_consistency,ERR_SCHEMA,False,False
dtest_case_0338,chk_00194,t2,trial_01203,perturb_06,True,rule_consistency,,False,False
dtest_case_0337,chk_00514,t1,trial_01204,perturb_08,True,rule_hc3,,True,False
dtest_case_0095,chk_00599,t2,trial_01205,perturb_05,True,rule_hc3,,False,False
dtest_case_0108,chk_00799,t1,trial_01206,perturb_09,False,rule_consistency,ERR_FORMAT,False,False
dtest_case_0132,chk_00284,t2,trial_01207,perturb_00,True,rule_typecheck,,False,False
dtest_case_0114,chk_00037,t0,trial_01208,perturb_01,False,none,ERR_TYPE,False,False
dtest_case_0015,chk_00048,t1,trial_01209,perturb_04,True,rule_consistency,,True,False
dtest_case_0127,chk_00325,t0,trial_01210,perturb_03,True,rule_typecheck,,True,False
dtest_case_0032,chk_00924,t1,trial_01211,perturb_06,True,rule_hc3,,True,False
dtest_case_0317,chk_00775,t2,trial_01212,perturb_08,True,rule_hc2,,True,False
dtest_case_0120,chk_00422,t0,trial_01213,perturb_00,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0194,chk_00394,t1,trial_01214,perturb_01,True,rule_hc2,,True,False
dtest_case_0325,chk_00432,t2,trial_01215,perturb_02,True,rule_hc3,,True,False
dtest_case_0090,chk_00158,t2,trial_01216,perturb_07,True,rule_hc2,,True,False
dtest_case_0093,chk_00293,t2,trial_01217,perturb_07,True,rule_hc3,,True,False
dtest_case_0246,chk_00605,t1,trial_01218,perturb_08,False,none,ERR_FORMAT,False,False
dtest_case_0047,chk_00483,t2,trial_01219,perturb_02,True,rule_hc2,,True,False
dtest_case_0280,chk_00143,t2,trial_01220,perturb_09,True,rule_typecheck,,True,False
dtest_case_0094,chk_00791,t2,trial_01221,perturb_02,False,rule_hc1,ERR_SCHEMA,False,False
dtest_case_0293,chk_00362,t2,trial_01222,perturb_09,False,none,ERR_SCHEMA,False,True
dtest_case_0273,chk_00745,t2,trial_01223,perturb_06,True,rule_hc3,,True,False
dtest_case_0353,chk_00778,t1,trial_01224,perturb_04,False,none,ERR_FORMAT,False,False
dtest_case_0018,chk_00904,t2,trial_01225,perturb_06,False,rule_hc1,ERR_CONSTRAINT,False,False
dtest_case_0033,chk_00226,t2,trial_01226,perturb_06,True,rule_consistency,,True,False
dtest_case_0156,chk_00028,t1,trial_01227,perturb_08,True,rule_typecheck,,True,True
dtest_case_0153,chk_00240,t0,trial_01228,perturb_08,True,rule_hc1,,True,False
dtest_case_0247,chk_00952,t2,trial_01229,perturb_09,True,rule_typecheck,,True,False
dtest_case_0058,chk_00555,t0,trial_01230,perturb_06,True,none,,False,False
dtest_case_0144,chk_00433,t2,trial_01231,perturb_06,False,rule_consistency,ERR_CONSTRAINT,False,False
dtest_case_0353,chk_00351,t1,trial_01232,perturb_04,True,rule_hc1,,True,False
dtest_case_0236,chk_00966,t1,trial_01233,perturb_05,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0243,chk_00139,t0,trial_01234,perturb_05,True,none,,True,False
dtest_case_0050,chk_00878,t1,trial_01235,perturb_04,True,rule_typecheck,,True,True
dtest_case_0200,chk_00615,t2,trial_01236,perturb_01,False,rule_hc1,ERR_CONSTRAINT,False,False
dtest_case_0301,chk_00998,t2,trial_01237,perturb_06,True,rule_typecheck,,True,False
dtest_case_0129,chk_00761,t1,trial_01238,perturb_06,False,rule_hc1,ERR_CONSTRAINT,False,False
dtest_case_0230,chk_00314,t0,trial_01239,perturb_00,False,rule_typecheck,ERR_CONSTRAINT,False,False
dtest_case_0111,chk_00807,t0,trial_01240,perturb_03,False,none,ERR_CONSTRAINT,False,False
dtest_case_0182,chk_00449,t0,trial_01241,perturb_01,True,rule_hc1,,True,True
dtest_case_0132,chk_00647,t2,trial_01242,perturb_03,False,none,ERR_CONSTRAINT,False,False
dtest_case_0238,chk_00787,t2,trial_01243,perturb_01,True,none,,False,True
dtest_case_0190,chk_00962,t2,trial_01244,perturb_05,True,rule_hc3,,True,True
dtest_case_0113,chk_00148,t1,trial_01245,perturb_05,True,rule_hc2,,True,False
dtest_case_0270,chk_00147,t1,trial_01246,perturb_03,False,none,ERR_SCHEMA,False,False
dtest_case_0038,chk_00596,t2,trial_01247,perturb_06,False,none,ERR_FORMAT,False,False
dtest_case_0264,chk_00501,t0,trial_01248,perturb_05,True,rule_typecheck,,False,False
dtest_case_0185,chk_00515,t0,trial_01249,perturb_01,False,rule_consistency,ERR_CONSTRAINT,False,False
dtest_case_0067,chk_00315,t2,trial_01250,perturb_03,True,rule_hc3,,True,False
dtest_case_0202,chk_00962,t0,trial_01251,perturb_00,False,rule_hc3,ERR_CONSTRAINT,False,False
dtest_case_0101,chk_00817,t2,trial_01252,perturb_01,True,rule_consistency,,True,True
dtest_case_0287,chk_00032,t0,trial_01253,perturb_07,True,rule_hc1,,True,True
dtest_case_0033,chk_00201,t1,trial_01254,perturb_07,False,none,ERR_TYPE,False,False
dtest_case_0257,chk_00412,t2,trial_01255,perturb_04,True,rule_hc1,,False,False
dtest_case_0126,chk_00995,t0,trial_01256,perturb_05,True,rule_consistency,,True,False
dtest_case_0315,chk_00525,t2,trial_01257,perturb_08,True,rule_hc3,,False,False
dtest_case_0315,chk_00981,t2,trial_01258,perturb_02,False,rule_hc3,ERR_FORMAT,False,False
dtest_case_0315,chk_00639,t2,trial_01259,perturb_01,True,rule_hc2,,True,False
dtest_case_0049,chk_00571,t1,trial_01260,perturb_00,True,rule_hc3,,True,True
dtest_case_0157,chk_00309,t2,trial_01261,perturb_06,False,rule_hc3,ERR_SCHEMA,False,False
dtest_case_0227,chk_00278,t0,trial_01262,perturb_06,True,rule_hc3,,True,False
dtest_case_0086,chk_00233,t2,trial_01263,perturb_02,False,rule_consistency,ERR_SCHEMA,False,False
dtest_case_0272,chk_00026,t2,trial_01264,perturb_06,True,rule_typecheck,,True,False
dtest_case_0223,chk_00966,t1,trial_01265,perturb_08,False,rule_hc1,ERR_CONSTRAINT,False,False
dtest_case_0026,chk_00691,t1,trial_01266,perturb_00,False,rule_hc3,ERR_CONSTRAINT,False,False
dtest_case_0086,chk_00957,t2,trial_01267,perturb_01,True,rule_typecheck,,False,False
dtest_case_0016,chk_00319,t2,trial_01268,perturb_08,True,rule_hc2,,True,False
dtest_case_0222,chk_00728,t2,trial_01269,perturb_05,True,rule_hc1,,True,False
dtest_case_0198,chk_00923,t2,trial_01270,perturb_03,True,rule_hc1,,True,False
dtest_case_0220,chk_00397,t1,trial_01271,perturb_09,True,rule_hc2,,True,False
dtest_case_0090,chk_00086,t0,trial_01272,perturb_05,True,rule_typecheck,,True,False
dtest_case_0264,chk_00730,t2,trial_01273,perturb_08,True,rule_hc1,,False,False
dtest_case_0153,chk_00467,t2,trial_01274,perturb_07,True,rule_typecheck,,True,False
dtest_case_0113,chk_00898,t1,trial_01275,perturb_07,True,rule_typecheck,,True,False
dtest_case_0309,chk_00202,t1,trial_01276,perturb_05,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0301,chk_00685,t0,trial_01277,perturb_04,True,rule_hc2,,True,False
dtest_case_0049,chk_00042,t0,trial_01278,perturb_00,False,rule_typecheck,ERR_FORMAT,False,False
dtest_case_0305,chk_00806,t2,trial_01279,perturb_02,False,rule_hc2,ERR_TYPE,False,False
dtest_case_0157,chk_00150,t1,trial_01280,perturb_09,False,rule_hc1,ERR_CONSTRAINT,False,False
dtest_case_0002,chk_00574,t0,trial_01281,perturb_07,True,rule_hc2,,True,False
dtest_case_0067,chk_00179,t1,trial_01282,perturb_05,True,rule_typecheck,,True,False
dtest_case_0274,chk_00814,t1,trial_01283,perturb_04,True,rule_hc1,,True,False
dtest_case_0204,chk_00755,t2,trial_01284,perturb_01,False,rule_hc1,ERR_FORMAT,False,False
dtest_case_0098,chk_00436,t0,trial_01285,perturb_09,True,rule_typecheck,,True,True
dtest_case_0120,chk_00536,t2,trial_01286,perturb_09,True,rule_hc2,,True,False
dtest_case_0302,chk_00123,t2,trial_01287,perturb_04,False,rule_typecheck,ERR_FORMAT,False,False
dtest_case_0008,chk_00373,t1,trial_01288,perturb_00,True,none,,False,False
dtest_case_0284,chk_00363,t0,trial_01289,perturb_01,True,rule_hc1,,True,False
dtest_case_0129,chk_00330,t2,trial_01290,perturb_05,True,none,,True,False
dtest_case_0026,chk_00841,t2,trial_01291,perturb_05,False,rule_hc3,ERR_CONSTRAINT,False,False
dtest_case_0043,chk_00570,t2,trial_01292,perturb_08,True,rule_hc2,,True,False
dtest_case_0062,chk_00029,t2,trial_01293,perturb_04,False,none,ERR_TYPE,False,False
dtest_case_0293,chk_00583,t0,trial_01294,perturb_01,True,rule_typecheck,,True,False
dtest_case_0279,chk_00024,t0,trial_01295,perturb_00,True,rule_consistency,,True,False
dtest_case_0269,chk_00524,t1,trial_01296,perturb_08,True,rule_hc2,,True,False
dtest_case_0079,chk_00635,t0,trial_01297,perturb_07,False,rule_hc2,ERR_FORMAT,False,False
dtest_case_0042,chk_00247,t2,trial_01298,perturb_02,True,rule_hc2,,True,False
dtest_case_0120,chk_00519,t2,trial_01299,perturb_04,False,rule_consistency,ERR_FORMAT,False,False
dtest_case_0073,chk_00983,t0,trial_01300,perturb_01,True,rule_typecheck,,True,False
dtest_case_0363,chk_00824,t2,trial_01301,perturb_04,True,rule_hc1,,False,False
dtest_case_0209,chk_00253,t0,trial_01302,perturb_03,True,rule_hc2,,True,False
dtest_case_0273,chk_00400,t1,trial_01303,perturb_05,True,rule_consistency,,True,False
dtest_case_0099,chk_00062,t2,trial_01304,perturb_03,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0200,chk_00628,t1,trial_01305,perturb_09,True,rule_consistency,,True,False
dtest_case_0033,chk_00256,t2,trial_01306,perturb_05,True,none,,True,False
dtest_case_0138,chk_00638,t0,trial_01307,perturb_01,False,rule_typecheck,ERR_SCHEMA,False,False
dtest_case_0260,chk_00261,t1,trial_01308,perturb_09,False,rule_typecheck,ERR_SCHEMA,False,False
dtest_case_0266,chk_00275,t0,trial_01309,perturb_01,True,none,,False,False
dtest_case_0210,chk_00898,t2,trial_01310,perturb_00,True,rule_typecheck,,True,True
dtest_case_0049,chk_00319,t0,trial_01311,perturb_00,True,rule_consistency,,True,False
dtest_case_0363,chk_00232,t1,trial_01312,perturb_05,True,rule_hc1,,True,False
dtest_case_0236,chk_00066,t1,trial_01313,perturb_06,False,rule_hc2,ERR_CONSTRAINT,False,True
dtest_case_0258,chk_00203,t0,trial_01314,perturb_01,True,rule_consistency,,True,False
dtest_case_0079,chk_00198,t1,trial_01315,perturb_05,False,rule_typecheck,ERR_CONSTRAINT,False,False
dtest_case_0277,chk_00819,t1,trial_01316,perturb_04,False,rule_consistency,ERR_SCHEMA,False,False
dtest_case_0225,chk_00203,t1,trial_01317,perturb_07,False,rule_hc2,ERR_FORMAT,False,False
dtest_case_0226,chk_00232,t1,trial_01318,perturb_04,True,rule_hc2,,False,False
dtest_case_0081,chk_00158,t1,trial_01319,perturb_03,True,rule_hc1,,True,False
dtest_case_0139,chk_00183,t0,trial_01320,perturb_06,True,rule_hc1,,False,False
dtest_case_0083,chk_00978,t0,trial_01321,perturb_06,False,rule_consistency,ERR_SCHEMA,False,False
dtest_case_0246,chk_00354,t0,trial_01322,perturb_03,True,rule_hc2,,True,False
dtest_case_0026,chk_00220,t2,trial_01323,perturb_03,True,none,,True,False
dtest_case_0013,chk_00426,t1,trial_01324,perturb_07,True,rule_consistency,,True,False
dtest_case_0214,chk_00480,t0,trial_01325,perturb_06,True,rule_hc2,,True,True
dtest_case_0015,chk_00554,t2,trial_01326,perturb_00,True,rule_hc2,,True,False
dtest_case_0107,chk_00293,t0,trial_01327,perturb_08,True,rule_hc3,,True,False
dtest_case_0231,chk_00472,t0,trial_01328,perturb_08,True,rule_hc1,,True,False
